"REF_DATE","GEO","DGUID","Measure","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-11","Halifax, Nova Scotia","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927838","2.9.5","0.00","","","","2"
"2023-11","Halifax, Nova Scotia","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927839","2.10.1","3.70","","","","2"
"2023-11","Halifax, Nova Scotia","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927840","2.10.2","3.22","","","","2"
"2023-11","Halifax, Nova Scotia","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927841","2.10.3","4.16","","","","2"
"2023-11","Halifax, Nova Scotia","","Oxycodone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927842","2.10.4","0.20","","","","2"
"2023-11","Halifax, Nova Scotia","","Oxycodone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927843","2.10.5","0.00","","","","2"
"2023-11","Montreal, Quebec","","Amphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927844","3.1.1","149.16","","","","2"
"2023-11","Montreal, Quebec","","Amphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927845","3.1.2","101.30","","","","2"
"2023-11","Montreal, Quebec","","Amphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927846","3.1.3","197.00","","","","2"
"2023-11","Montreal, Quebec","","Amphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927847","3.1.4","19.56","","","","2"
"2023-11","Montreal, Quebec","","Amphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927848","3.1.5","0.00","","","","2"
"2023-11","Montreal, Quebec","","Cannabis (THC-COOH)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927849","3.2.1","313.68","","","","2"
"2023-11","Montreal, Quebec","","Cannabis (THC-COOH)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927850","3.2.2","275.90","","","","2"
"2023-11","Montreal, Quebec","","Cannabis (THC-COOH)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927851","3.2.3","351.46","","","","2"
"2023-11","Montreal, Quebec","","Cannabis (THC-COOH)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927852","3.2.4","15.44","","","","2"
"2023-11","Montreal, Quebec","","Cannabis (THC-COOH)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927853","3.2.5","0.00","","","","2"
"2023-11","Montreal, Quebec","","Cocaine (Benzoylecgonine)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927854","3.3.1","1297.88","","","","2"
"2023-11","Montreal, Quebec","","Cocaine (Benzoylecgonine)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927855","3.3.2","1174.30","","","","2"
"2023-11","Montreal, Quebec","","Cocaine (Benzoylecgonine)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927856","3.3.3","1421.48","","","","2"
"2023-11","Montreal, Quebec","","Cocaine (Benzoylecgonine)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927857","3.3.4","50.52","","","","2"
"2023-11","Montreal, Quebec","","Cocaine (Benzoylecgonine)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927858","3.3.5","0.00","","","","2"
"2023-11","Montreal, Quebec","","Codeine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927859","3.4.1","35.22","","","","2"
"2023-11","Montreal, Quebec","","Codeine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927860","3.4.2","33.76","","","","2"
"2023-11","Montreal, Quebec","","Codeine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927861","3.4.3","36.70","","","","2"
"2023-11","Montreal, Quebec","","Codeine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927862","3.4.4","0.60","","","","2"
"2023-11","Montreal, Quebec","","Codeine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927863","3.4.5","0.00","","","","2"
"2023-11","Montreal, Quebec","","Ecstasy (MDMA)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927864","3.5.1","29.18","","","","2"
"2023-11","Montreal, Quebec","","Ecstasy (MDMA)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927865","3.5.2","12.30","","","","2"
"2023-11","Montreal, Quebec","","Ecstasy (MDMA)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927866","3.5.3","46.06","","","","2"
"2023-11","Montreal, Quebec","","Ecstasy (MDMA)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927867","3.5.4","6.90","","","","2"
"2023-11","Montreal, Quebec","","Ecstasy (MDMA)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927868","3.5.5","0.00","","","","2"
"2023-11","Montreal, Quebec","","Fentanyl (Norfentanyl)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927869","3.6.1","0.16","","","","2"
"2023-11","Montreal, Quebec","","Fentanyl (Norfentanyl)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927870","3.6.2","0.16","","","","2"
"2023-11","Montreal, Quebec","","Fentanyl (Norfentanyl)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927871","3.6.3","0.18","","","","2"
"2023-11","Montreal, Quebec","","Fentanyl (Norfentanyl)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927872","3.6.4","0.00","","","","2"
"2023-11","Montreal, Quebec","","Fentanyl (Norfentanyl)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927873","3.6.5","0.00","","","","2"
"2023-11","Montreal, Quebec","","Methadone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927874","3.7.1","4.50","","","","2"
"2023-11","Montreal, Quebec","","Methadone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927875","3.7.2","3.94","","","","2"
"2023-11","Montreal, Quebec","","Methadone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927876","3.7.3","5.06","","","","2"
"2023-11","Montreal, Quebec","","Methadone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927877","3.7.4","0.24","","","","2"
"2023-11","Montreal, Quebec","","Methadone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927878","3.7.5","0.00","","","","2"
"2023-11","Montreal, Quebec","","Methamphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927879","3.8.1","189.28","","","","2"
"2023-11","Montreal, Quebec","","Methamphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927880","3.8.2","171.72","","","","2"
"2023-11","Montreal, Quebec","","Methamphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927881","3.8.3","206.82","","","","2"
"2023-11","Montreal, Quebec","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927882","3.8.4","7.18","","","","2"
"2023-11","Montreal, Quebec","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927883","3.8.5","0.00","","","","2"
"2023-11","Montreal, Quebec","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927884","3.9.1","62.80","","","","2"
"2023-11","Montreal, Quebec","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927885","3.9.2","60.00","","","","2"
"2023-11","Montreal, Quebec","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927886","3.9.3","65.58","","","","2"
"2023-11","Montreal, Quebec","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927887","3.9.4","1.14","","","","2"
"2023-11","Montreal, Quebec","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927888","3.9.5","0.00","","","","2"
"2023-11","Montreal, Quebec","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927889","3.10.1","1.40","","","","2"
"2023-11","Montreal, Quebec","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927890","3.10.2","1.30","","","","2"
"2023-11","Montreal, Quebec","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927891","3.10.3","1.48","","","","2"
"2023-11","Montreal, Quebec","","Oxycodone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927892","3.10.4","0.04","","","","2"
"2023-11","Montreal, Quebec","","Oxycodone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927893","3.10.5","0.00","","","","2"
"2023-11","Toronto, Ontario","","Amphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927894","4.1.1","72.52","","","","2"
"2023-11","Toronto, Ontario","","Amphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927895","4.1.2","59.20","","","","2"
"2023-11","Toronto, Ontario","","Amphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927896","4.1.3","85.86","","","","2"
"2023-11","Toronto, Ontario","","Amphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927897","4.1.4","5.46","","","","2"
"2023-11","Toronto, Ontario","","Amphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927898","4.1.5","0.00","","","","2"
"2023-11","Toronto, Ontario","","Cannabis (THC-COOH)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927899","4.2.1","411.66","","","","2"
"2023-11","Toronto, Ontario","","Cannabis (THC-COOH)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927900","4.2.2","358.80","","","","2"
"2023-11","Toronto, Ontario","","Cannabis (THC-COOH)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927901","4.2.3","464.50","","","","2"
"2023-11","Toronto, Ontario","","Cannabis (THC-COOH)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927902","4.2.4","21.60","","","","2"
"2023-11","Toronto, Ontario","","Cannabis (THC-COOH)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927903","4.2.5","0.00","","","","2"
"2023-11","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927904","4.3.1","942.80","","","","2"
"2023-11","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927905","4.3.2","797.46","","","","2"
"2023-11","Toronto, Ontario","","Cocaine (Benzoylecgonine)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927906","4.3.3","1088.14","","","","2"
"2023-11","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927907","4.3.4","59.40","","","","2"
"2023-11","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927908","4.3.5","0.00","","","","2"
"2023-11","Toronto, Ontario","","Codeine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927909","4.4.1","158.30","","","","2"
"2023-11","Toronto, Ontario","","Codeine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927910","4.4.2","137.60","","","","2"
"2023-11","Toronto, Ontario","","Codeine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927911","4.4.3","179.00","","","","2"
"2023-11","Toronto, Ontario","","Codeine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927912","4.4.4","8.46","","","","2"
"2023-11","Toronto, Ontario","","Codeine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927913","4.4.5","0.00","","","","2"
"2023-11","Toronto, Ontario","","Ecstasy (MDMA)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927914","4.5.1","31.20","","","","2"
"2023-11","Toronto, Ontario","","Ecstasy (MDMA)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927915","4.5.2","15.44","","","","2"
"2023-11","Toronto, Ontario","","Ecstasy (MDMA)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927916","4.5.3","46.98","","","","2"
"2023-11","Toronto, Ontario","","Ecstasy (MDMA)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927917","4.5.4","6.44","","","","2"
"2023-11","Toronto, Ontario","","Ecstasy (MDMA)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927918","4.5.5","0.00","","","","2"
"2023-11","Toronto, Ontario","","Fentanyl (Norfentanyl)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927919","4.6.1","3.08","","","","2"
"2023-11","Toronto, Ontario","","Fentanyl (Norfentanyl)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927920","4.6.2","2.40","","","","2"
"2023-11","Toronto, Ontario","","Fentanyl (Norfentanyl)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927921","4.6.3","3.74","","","","2"
"2023-11","Toronto, Ontario","","Fentanyl (Norfentanyl)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927922","4.6.4","0.28","","","","2"
"2023-11","Toronto, Ontario","","Fentanyl (Norfentanyl)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927923","4.6.5","0.00","","","","2"
"2023-11","Toronto, Ontario","","Methadone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927924","4.7.1","17.54","","","","2"
"2023-11","Toronto, Ontario","","Methadone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927925","4.7.2","13.74","","","","2"
"2023-11","Toronto, Ontario","","Methadone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927926","4.7.3","21.36","","","","2"
"2023-11","Toronto, Ontario","","Methadone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927927","4.7.4","1.56","","","","2"
"2023-11","Toronto, Ontario","","Methadone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927928","4.7.5","0.00","","","","2"
"2023-11","Toronto, Ontario","","Methamphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927929","4.8.1","215.00","","","","2"
"2023-11","Toronto, Ontario","","Methamphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927930","4.8.2","169.60","","","","2"
"2023-11","Toronto, Ontario","","Methamphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927931","4.8.3","260.42","","","","2"
"2023-11","Toronto, Ontario","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927932","4.8.4","18.56","","","","2"
"2023-11","Toronto, Ontario","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927933","4.8.5","0.00","","","","2"
"2023-11","Toronto, Ontario","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927934","4.9.1","69.16","","","","2"
"2023-11","Toronto, Ontario","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927935","4.9.2","60.58","","","","2"
"2023-11","Toronto, Ontario","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927936","4.9.3","77.72","","","","2"
"2023-11","Toronto, Ontario","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927937","4.9.4","3.50","","","","2"
"2023-11","Toronto, Ontario","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927938","4.9.5","0.00","","","","2"
"2023-11","Toronto, Ontario","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927939","4.10.1","11.08","","","","2"
"2023-11","Toronto, Ontario","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927940","4.10.2","9.24","","","","2"
"2023-11","Toronto, Ontario","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927941","4.10.3","12.92","","","","2"
"2023-11","Toronto, Ontario","","Oxycodone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927942","4.10.4","0.76","","","","2"
"2023-11","Toronto, Ontario","","Oxycodone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927943","4.10.5","0.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Amphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927994","6.1.1","174.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Amphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927995","6.1.2","157.52","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Amphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927996","6.1.3","190.48","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Amphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927997","6.1.4","6.74","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Amphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927998","6.1.5","0.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Cannabis (THC-COOH)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927999","6.2.1","636.64","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Cannabis (THC-COOH)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928000","6.2.2","580.08","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Cannabis (THC-COOH)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928001","6.2.3","693.20","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Cannabis (THC-COOH)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928002","6.2.4","23.12","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Cannabis (THC-COOH)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928003","6.2.5","0.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Cocaine (Benzoylecgonine)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928004","6.3.1","1134.40","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Cocaine (Benzoylecgonine)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928005","6.3.2","1010.50","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Cocaine (Benzoylecgonine)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928006","6.3.3","1258.32","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Cocaine (Benzoylecgonine)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928007","6.3.4","50.64","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Cocaine (Benzoylecgonine)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928008","6.3.5","0.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Codeine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928009","6.4.1","201.16","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Codeine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928010","6.4.2","179.28","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Codeine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928011","6.4.3","223.04","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Codeine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928012","6.4.4","8.94","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Codeine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928013","6.4.5","0.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Ecstasy (MDMA)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928014","6.5.1","17.04","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Ecstasy (MDMA)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928015","6.5.2","6.14","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Ecstasy (MDMA)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928016","6.5.3","27.94","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Ecstasy (MDMA)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928017","6.5.4","4.46","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Ecstasy (MDMA)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928018","6.5.5","0.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Fentanyl (Norfentanyl)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928019","6.6.1","1.20","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Fentanyl (Norfentanyl)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928020","6.6.2","0.46","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Fentanyl (Norfentanyl)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928021","6.6.3","1.94","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Fentanyl (Norfentanyl)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928022","6.6.4","0.30","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Fentanyl (Norfentanyl)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928023","6.6.5","0.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Methadone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928024","6.7.1","36.52","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Methadone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928025","6.7.2","34.74","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Methadone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928026","6.7.3","38.30","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Methadone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928027","6.7.4","0.74","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Methadone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928028","6.7.5","0.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Methamphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928029","6.8.1","978.22","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Methamphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928030","6.8.2","869.40","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Methamphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928031","6.8.3","1087.02","","","","2"
